agent_code,agent_age,agent_join_month,first_policy_sold_month,year_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies,next_month_new_policy_count
c7ee131e,28,2023-02-01,2023-07-01,2023-12-01,1,6,4,16,1,3,2,13,2,6,3,11,23,362756,71273,22,69,31.0
c7ee131e,28,2023-02-01,2023-07-01,2024-01-01,3,6,14,24,3,1,2,7,4,5,4,13,31,980623,246136,0,31,14.0
c7ee131e,28,2023-02-01,2023-07-01,2024-02-01,2,3,0,10,1,0,6,8,1,3,12,16,14,337554,81865,32,28,29.0
c7ee131e,28,2023-02-01,2023-07-01,2024-03-01,0,0,17,22,1,1,8,21,1,3,11,15,29,2584074,699842,45,174,22.0
c7ee131e,28,2023-02-01,2023-07-01,2024-04-01,3,3,8,15,4,2,0,7,5,3,6,14,22,647152,180467,56,110,16.0
c7ee131e,28,2023-02-01,2023-07-01,2024-05-01,1,4,6,13,2,5,0,12,3,9,6,18,16,865152,160111,72,96,33.0
c7ee131e,28,2023-02-01,2023-07-01,2024-06-01,3,3,18,26,4,6,2,15,5,8,6,19,33,1144902,126203,38,132,34.0
c7ee131e,28,2023-02-01,2023-07-01,2024-07-01,2,2,17,26,4,6,6,21,6,9,12,27,34,1627512,432172,81,102,17.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-01-01,3,6,17,29,0,1,6,8,2,5,6,13,32,2164320,514783,0,64,24.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-02-01,3,3,12,21,2,4,3,11,3,7,4,14,24,1750008,196169,0,144,23.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-03-01,0,3,12,19,1,6,9,17,3,9,13,25,23,1958381,347162,0,92,0.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-04-01,3,0,19,27,2,0,1,21,2,1,2,5,0,0,334040,5,174,0.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-05-01,2,4,16,26,0,4,1,9,1,7,6,14,0,0,622938,42,0,30.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-06-01,0,6,14,23,2,4,6,16,2,6,7,15,30,2823000,376560,30,120,16.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-07-01,3,3,7,14,2,0,6,10,2,1,9,12,16,875056,188835,36,96,15.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-08-01,3,0,4,12,3,4,7,15,5,8,8,21,15,190545,20137,21,15,21.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-09-01,3,2,12,19,4,4,7,17,4,4,11,19,21,1284381,161771,0,147,28.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-10-01,2,4,11,19,1,2,7,13,3,6,8,17,28,738528,168445,0,0,29.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-11-01,2,0,17,24,4,4,1,15,5,5,4,14,29,1855913,462758,42,203,12.0
c7f5a4a2,34,2020-03-01,2024-03-01,2023-12-01,0,0,7,10,0,0,3,6,2,2,3,7,12,947652,95856,7,96,12.0
c7f5a4a2,34,2020-03-01,2024-03-01,2024-01-01,2,5,0,10,4,5,9,19,4,5,13,22,12,1137180,193700,22,72,22.0
c7f5a4a2,34,2020-03-01,2024-03-01,2024-02-01,3,0,7,14,3,2,8,14,4,4,11,19,22,187858,48354,57,176,27.0
c7f5a4a2,34,2020-03-01,2024-03-01,2024-03-01,2,1,17,21,2,1,2,12,3,1,3,7,27,1952667,270168,0,54,24.0
c7f5a4a2,34,2020-03-01,2024-03-01,2024-04-01,0,4,9,16,1,2,9,15,2,4,14,20,24,1614984,458458,20,168,0.0
c7f5a4a2,34,2020-03-01,2024-03-01,2024-05-01,0,0,13,17,2,0,9,13,3,2,9,14,0,0,158642,14,88,0.0
c7f5a4a2,34,2020-03-01,2024-03-01,2024-06-01,2,0,10,16,3,4,1,9,3,6,4,13,0,0,490194,0,144,0.0
c7f5a4a2,34,2020-03-01,2024-03-01,2024-07-01,3,6,11,23,2,0,2,18,4,0,3,7,0,0,487824,21,155,32.0
c80fe406,45,2022-02-01,2023-09-01,2023-01-01,1,0,11,17,2,4,4,14,4,4,10,18,23,1310034,341287,36,0,17.0
c80fe406,45,2022-02-01,2023-09-01,2023-02-01,1,1,3,10,2,6,3,12,2,10,3,15,17,909245,231235,60,119,33.0
c80fe406,45,2022-02-01,2023-09-01,2023-03-01,1,6,16,24,1,1,0,16,1,3,0,4,33,2421573,677729,4,297,16.0
c80fe406,45,2022-02-01,2023-09-01,2023-04-01,0,6,7,14,1,5,0,8,2,6,3,11,16,357536,104496,44,48,21.0
c80fe406,45,2022-02-01,2023-09-01,2023-05-01,3,5,2,12,2,1,6,11,3,5,7,15,21,45465,13448,15,168,28.0
c80fe406,45,2022-02-01,2023-09-01,2023-06-01,0,6,10,20,1,4,7,14,3,4,9,16,28,2354324,479540,32,252,0.0
c80fe406,45,2022-02-01,2023-09-01,2023-07-01,3,2,18,28,4,2,6,17,6,6,9,21,0,0,285973,21,37,25.0
c80fe406,45,2022-02-01,2023-09-01,2023-08-01,0,2,13,20,0,3,3,7,1,5,4,10,25,1032475,266187,40,50,0.0
c80fe406,45,2022-02-01,2023-09-01,2023-09-01,2,0,20,24,0,6,8,15,0,10,11,21,0,0,8864,84,50,11.0
c80fe406,45,2022-02-01,2023-09-01,2023-10-01,0,0,2,3,0,4,6,11,1,6,12,19,11,570240,160343,0,55,36.0
c80fe406,45,2022-02-01,2023-09-01,2023-11-01,3,6,16,28,4,4,3,19,6,6,4,16,36,2987352,531617,48,216,38.0
c80fe406,45,2022-02-01,2023-09-01,2023-12-01,3,6,20,30,1,5,5,20,3,5,5,13,38,1865610,499102,13,228,26.0
c80fe406,45,2022-02-01,2023-09-01,2024-01-01,0,3,12,20,4,4,2,13,4,5,5,14,26,1954784,365300,42,234,0.0
c80fe406,45,2022-02-01,2023-09-01,2024-02-01,0,3,20,27,4,3,1,16,6,7,5,18,0,0,334117,54,288,11.0
c80fe406,45,2022-02-01,2023-09-01,2024-03-01,2,4,1,8,1,5,5,12,1,7,11,19,11,761079,144168,0,11,7.0
c80fe406,45,2022-02-01,2023-09-01,2024-04-01,2,0,0,4,4,6,2,13,4,7,6,17,7,256998,44575,17,21,14.0
c80fe406,45,2022-02-01,2023-09-01,2024-05-01,0,5,4,11,2,2,2,7,4,3,4,11,14,659064,182187,44,14,19.0
c80fe406,45,2022-02-01,2023-09-01,2024-06-01,0,2,9,15,3,5,7,16,5,8,8,21,19,1247863,137765,21,76,32.0
c80fe406,45,2022-02-01,2023-09-01,2024-07-01,0,6,20,29,4,2,8,27,6,5,9,20,32,3087616,638471,80,0,32.0
c823ce77,48,2022-04-01,2024-02-01,2023-01-01,1,4,12,21,3,1,8,14,4,3,10,17,25,1071450,164804,0,175,31.0
c823ce77,48,2022-04-01,2024-02-01,2023-02-01,3,0,17,25,4,1,4,12,4,2,4,10,31,1514195,428259,20,62,29.0
c823ce77,48,2022-04-01,2024-02-01,2023-03-01,0,1,16,20,2,4,8,18,3,4,9,16,29,1878533,348987,48,29,9.0
c823ce77,48,2022-04-01,2024-02-01,2023-04-01,0,3,0,4,4,6,9,20,4,10,13,27,9,875745,95892,27,9,17.0
c823ce77,48,2022-04-01,2024-02-01,2023-05-01,0,6,1,10,3,1,1,6,3,1,1,5,17,403206,54912,0,17,21.0
c823ce77,48,2022-04-01,2024-02-01,2023-06-01,3,5,6,15,0,0,4,6,2,1,4,7,21,2082780,223854,14,147,19.0
c823ce77,48,2022-04-01,2024-02-01,2023-07-01,1,6,0,12,3,5,2,11,3,9,6,18,19,703532,165759,54,57,28.0
c823ce77,48,2022-04-01,2024-02-01,2023-08-01,0,1,16,21,3,4,6,19,4,5,10,19,28,1324232,175810,76,224,15.0
c823ce77,48,2022-04-01,2024-02-01,2023-09-01,2,0,9,13,4,6,8,19,6,9,10,25,15,489960,121786,0,135,22.0
c823ce77,48,2022-04-01,2024-02-01,2023-10-01,1,3,9,15,4,1,5,14,4,3,6,13,22,1096590,172787,0,44,25.0
c823ce77,48,2022-04-01,2024-02-01,2023-11-01,3,1,8,16,0,4,7,14,0,6,11,17,25,1119325,303140,0,150,25.0
c823ce77,48,2022-04-01,2024-02-01,2023-12-01,3,5,9,22,1,3,5,12,1,3,7,11,25,1962250,330387,44,150,14.0
c823ce77,48,2022-04-01,2024-02-01,2024-01-01,0,0,8,9,0,0,2,4,0,0,3,3,14,636678,102334,12,70,0.0
c823ce77,48,2022-04-01,2024-02-01,2024-02-01,0,2,1,5,0,1,3,5,0,4,6,10,0,0,29363,30,48,20.0
c823ce77,48,2022-04-01,2024-02-01,2024-03-01,2,2,7,12,3,1,7,12,3,5,10,18,20,1869660,468927,0,80,0.0
c823ce77,48,2022-04-01,2024-02-01,2024-04-01,3,6,5,15,3,5,6,15,5,6,8,19,0,0,249711,57,160,32.0
c823ce77,48,2022-04-01,2024-02-01,2024-05-01,1,1,19,23,2,4,3,19,4,8,6,18,32,2281760,635432,72,256,29.0
c823ce77,48,2022-04-01,2024-02-01,2024-06-01,1,4,17,24,3,5,9,18,4,8,12,24,29,1673880,363972,24,145,35.0
c823ce77,48,2022-04-01,2024-02-01,2024-07-01,3,5,17,29,2,2,9,14,2,5,14,21,35,1972635,264580,0,70,18.0
c82ac81c,36,2023-11-01,2024-02-01,2023-12-01,3,3,11,22,0,3,9,13,2,5,9,16,24,84816,15529,16,72,29.0
c82ac81c,36,2023-11-01,2024-02-01,2024-01-01,2,6,8,20,4,2,6,18,5,3,10,18,29,2796934,761574,36,0,0.0
c82ac81c,36,2023-11-01,2024-02-01,2024-02-01,3,5,20,33,1,2,8,29,3,4,11,18,0,0,1008836,54,111,18.0
c82ac81c,36,2023-11-01,2024-02-01,2024-03-01,0,1,5,9,3,5,4,13,4,5,5,14,18,707346,176335,42,72,13.0
c82ac81c,36,2023-11-01,2024-02-01,2024-04-01,0,6,3,11,4,5,0,10,6,8,6,20,13,663000,128110,80,39,21.0
c82ac81c,36,2023-11-01,2024-02-01,2024-05-01,3,4,9,17,1,0,5,9,1,3,10,14,21,287973,62405,14,105,28.0
c82ac81c,36,2023-11-01,2024-02-01,2024-06-01,1,6,16,27,0,6,1,21,2,7,5,14,28,1667960,251648,28,84,31.0
c82ac81c,36,2023-11-01,2024-02-01,2024-07-01,0,4,19,26,1,0,9,15,2,0,11,13,31,1444848,297423,52,31,26.0
c8377e37,32,2022-06-01,2023-01-01,2023-01-01,3,0,12,18,2,1,2,6,3,4,5,12,24,2190696,634022,0,96,24.0
c8377e37,32,2022-06-01,2023-01-01,2023-02-01,1,1,15,20,0,1,5,15,2,2,5,9,24,2095440,211126,18,96,18.0
c8377e37,32,2022-06-01,2023-01-01,2023-03-01,3,0,8,15,0,0,6,10,2,4,12,18,18,103302,22295,0,72,0.0
c8377e37,32,2022-06-01,2023-01-01,2023-04-01,1,6,15,24,3,1,8,20,3,1,8,12,0,0,423062,12,32,26.0
c8377e37,32,2022-06-01,2023-01-01,2023-05-01,2,3,16,25,2,1,2,24,4,1,4,9,26,2435888,252904,18,156,23.0
c8377e37,32,2022-06-01,2023-01-01,2023-06-01,3,4,9,18,4,2,8,15,4,4,10,18,23,1624697,260798,54,184,19.0
c8377e37,32,2022-06-01,2023-01-01,2023-07-01,1,5,6,15,2,2,4,11,4,2,6,12,19,246848,37556,12,0,33.0
c8377e37,32,2022-06-01,2023-01-01,2023-08-01,3,4,19,28,3,4,4,20,4,6,8,18,33,1744182,490924,36,99,25.0
c8377e37,32,2022-06-01,2023-01-01,2023-09-01,3,4,8,18,4,4,9,18,6,7,11,24,25,69125,11173,96,125,21.0
c8377e37,32,2022-06-01,2023-01-01,2023-10-01,1,3,7,13,0,0,0,5,1,4,4,9,21,2044392,365996,0,105,11.0
c8377e37,32,2022-06-01,2023-01-01,2023-11-01,0,1,4,7,3,2,8,14,3,3,10,16,11,722799,104919,32,44,14.0
c8377e37,32,2022-06-01,2023-01-01,2023-12-01,0,2,5,9,0,1,2,5,1,5,6,12,14,80220,16477,36,112,18.0
c8377e37,32,2022-06-01,2023-01-01,2024-01-01,3,0,7,11,0,0,6,8,1,0,7,8,18,547074,96241,32,90,0.0
c8377e37,32,2022-06-01,2023-01-01,2024-02-01,2,1,8,14,3,3,0,10,3,4,3,10,0,0,98177,20,184,30.0
c8377e37,32,2022-06-01,2023-01-01,2024-03-01,1,6,19,29,2,5,7,20,4,8,9,21,30,2604840,318442,21,180,19.0
c8377e37,32,2022-06-01,2023-01-01,2024-04-01,1,6,7,16,4,0,8,14,6,0,9,15,19,1654235,411787,30,38,0.0
c8377e37,32,2022-06-01,2023-01-01,2024-05-01,0,4,4,11,3,6,4,14,4,8,7,19,0,0,218578,0,48,21.0
c8377e37,32,2022-06-01,2023-01-01,2024-06-01,3,1,11,20,4,2,3,14,5,2,5,12,21,1562211,364121,24,0,17.0
c8377e37,32,2022-06-01,2023-01-01,2024-07-01,3,5,5,14,4,4,9,18,5,6,15,26,17,147628,26872,26,68,17.0
c84e7e18,27,2022-07-01,2023-02-01,2023-01-01,1,2,12,20,1,2,2,14,2,4,6,12,26,748514,118924,0,156,29.0
c84e7e18,27,2022-07-01,2023-02-01,2023-02-01,2,3,17,25,1,1,1,15,2,5,2,9,29,1687597,362657,27,145,25.0
c84e7e18,27,2022-07-01,2023-02-01,2023-03-01,1,2,8,16,0,4,1,8,2,8,6,16,25,2161425,585997,32,175,22.0
c84e7e18,27,2022-07-01,2023-02-01,2023-04-01,0,6,13,20,4,2,9,16,4,5,15,24,22,1272304,164369,48,22,16.0
c84e7e18,27,2022-07-01,2023-02-01,2023-05-01,2,0,8,11,4,2,2,10,6,4,5,15,16,862864,258718,30,16,14.0
c84e7e18,27,2022-07-01,2023-02-01,2023-06-01,1,1,7,13,0,2,9,12,2,3,13,18,14,463372,128215,36,56,18.0
c84e7e18,27,2022-07-01,2023-02-01,2023-07-01,1,0,11,13,3,1,0,6,3,2,4,9,18,1481958,187821,0,108,19.0
c84e7e18,27,2022-07-01,2023-02-01,2023-08-01,1,6,6,17,3,6,8,18,5,7,10,22,19,1631378,340871,66,0,0.0
c84e7e18,27,2022-07-01,2023-02-01,2023-09-01,2,5,12,24,0,5,2,17,0,8,4,12,0,0,6390,48,264,27.0
c84e7e18,27,2022-07-01,2023-02-01,2023-10-01,3,4,16,24,3,5,6,17,4,7,11,22,27,2435508,491848,22,27,12.0
c84e7e18,27,2022-07-01,2023-02-01,2023-11-01,3,0,4,8,3,1,5,10,4,2,7,13,12,571788,89080,0,108,37.0
c84e7e18,27,2022-07-01,2023-02-01,2023-12-01,2,6,17,30,2,5,7,19,4,5,7,16,37,2549263,529544,32,111,13.0
c84e7e18,27,2022-07-01,2023-02-01,2024-01-01,2,5,0,9,0,3,2,6,2,4,3,9,13,571805,157361,9,65,33.0
c84e7e18,27,2022-07-01,2023-02-01,2024-02-01,2,0,19,24,1,6,8,23,2,6,12,20,33,3025143,648896,40,264,18.0
c84e7e18,27,2022-07-01,2023-02-01,2024-03-01,0,2,6,12,3,5,6,15,4,8,10,22,18,1538568,257844,44,162,18.0
c84e7e18,27,2022-07-01,2023-02-01,2024-04-01,3,1,9,14,3,0,8,12,4,0,14,18,18,101556,14055,72,54,22.0
c84e7e18,27,2022-07-01,2023-02-01,2024-05-01,3,5,8,20,1,2,8,18,3,5,12,20,22,924440,223032,40,154,12.0
c84e7e18,27,2022-07-01,2023-02-01,2024-06-01,0,3,4,10,3,6,0,10,3,7,6,16,12,675132,156167,16,72,31.0
c84e7e18,27,2022-07-01,2023-02-01,2024-07-01,2,6,18,28,1,3,1,16,2,4,1,7,31,1021326,164368,21,248,0.0
c8c41b33,47,2024-02-01,2024-04-01,2024-03-01,3,5,15,26,2,1,0,7,4,4,0,8,35,1502830,254220,16,175,28.0
c8c41b33,47,2024-02-01,2024-04-01,2024-04-01,0,3,15,21,4,2,9,18,4,5,12,21,28,1791804,222322,0,224,28.0
c8c41b33,47,2024-02-01,2024-04-01,2024-05-01,2,1,18,26,4,6,3,20,5,6,6,17,28,923440,196770,0,252,22.0
c8c41b33,47,2024-02-01,2024-04-01,2024-06-01,1,1,13,17,0,0,2,6,1,1,4,6,22,1607848,465713,0,22,20.0
c8c41b33,47,2024-02-01,2024-04-01,2024-07-01,3,0,9,14,2,2,0,7,3,4,4,11,20,1604220,261072,11,60,11.0
c9978400,23,2024-01-01,2024-03-01,2024-02-01,2,6,19,29,0,6,1,14,2,10,3,15,38,2111242,431809,60,190,28.0
c9978400,23,2024-01-01,2024-03-01,2024-03-01,3,6,13,27,0,4,2,19,1,5,4,10,28,1641920,372617,0,252,22.0
c9978400,23,2024-01-01,2024-03-01,2024-04-01,0,3,8,15,1,1,8,13,3,5,12,20,22,842578,233897,40,66,18.0
c9978400,23,2024-01-01,2024-03-01,2024-05-01,3,0,12,17,4,0,1,9,4,4,5,13,18,954342,213443,26,18,23.0
c9978400,23,2024-01-01,2024-03-01,2024-06-01,0,5,8,15,0,5,7,14,2,5,10,17,23,1244024,296958,0,69,23.0
c9978400,23,2024-01-01,2024-03-01,2024-07-01,3,6,4,16,4,1,4,13,6,1,8,15,23,2179227,642818,30,23,32.0
c9e6afaa,49,2024-05-01,2024-04-01,2024-06-01,1,6,9,19,2,6,4,14,2,6,4,12,21,950859,278489,36,189,27.0
c9e6afaa,49,2024-05-01,2024-04-01,2024-07-01,0,3,12,18,3,4,0,8,4,6,3,13,27,2538027,632819,26,243,30.0
ca469b41,44,2023-06-01,2024-04-01,2023-07-01,0,3,4,10,1,2,8,12,2,3,12,17,0,0,14790,17,52,31.0
ca469b41,44,2023-06-01,2024-04-01,2023-08-01,3,5,15,26,3,6,8,24,5,9,10,24,31,2065685,492888,72,31,0.0
ca469b41,44,2023-06-01,2024-04-01,2023-09-01,0,1,7,12,1,1,5,10,3,3,11,17,0,0,21411,0,91,0.0
ca469b41,44,2023-06-01,2024-04-01,2023-10-01,2,2,3,9,1,3,7,12,3,4,13,20,0,0,7760,40,34,0.0
ca469b41,44,2023-06-01,2024-04-01,2023-11-01,0,5,6,15,0,2,0,8,0,3,6,9,0,0,19228,36,115,8.0
ca469b41,44,2023-06-01,2024-04-01,2023-12-01,0,1,3,5,4,4,0,9,6,4,6,16,8,421976,50254,16,72,0.0
ca469b41,44,2023-06-01,2024-04-01,2024-01-01,0,3,5,9,4,0,5,10,4,2,9,15,0,0,24991,15,0,31.0
ca469b41,44,2023-06-01,2024-04-01,2024-02-01,1,6,17,27,1,0,7,19,3,0,8,11,31,1055767,126923,44,155,16.0
ca469b41,44,2023-06-01,2024-04-01,2024-03-01,0,3,5,12,0,2,9,12,2,4,12,18,16,105344,17282,54,64,27.0
ca469b41,44,2023-06-01,2024-04-01,2024-04-01,3,3,18,25,0,6,0,8,0,10,3,13,27,2108970,470783,0,108,13.0
ca469b41,44,2023-06-01,2024-04-01,2024-05-01,1,2,0,8,4,4,6,15,4,6,9,19,13,777751,102548,38,65,16.0
ca469b41,44,2023-06-01,2024-04-01,2024-06-01,1,1,8,12,1,5,6,13,1,8,9,18,16,408256,93758,0,80,12.0
ca469b41,44,2023-06-01,2024-04-01,2024-07-01,2,0,2,5,4,3,9,17,6,3,9,18,12,245388,26224,54,60,18.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-01-01,2,0,4,8,0,4,2,7,1,8,7,16,16,1067440,306450,32,144,29.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-02-01,3,0,19,25,3,6,3,18,4,7,8,19,29,410756,88785,19,116,21.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-03-01,3,5,4,15,2,3,4,13,4,7,6,17,21,437493,86732,68,105,21.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-04-01,1,4,7,13,1,4,5,12,3,4,10,17,21,1573362,172087,0,42,18.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-05-01,1,6,1,12,1,1,9,12,1,2,15,18,18,1727280,201124,54,18,16.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-06-01,1,0,4,7,2,0,5,8,4,1,9,14,16,278480,79257,56,0,0.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-07-01,2,5,12,22,1,0,8,10,3,4,13,20,0,0,354337,40,135,29.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-08-01,0,1,19,22,2,5,6,14,4,6,10,20,29,2395661,265511,20,0,23.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-09-01,2,0,9,16,4,4,9,18,5,7,12,24,23,1306446,382317,96,138,18.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-10-01,3,5,0,12,2,6,8,17,2,9,13,24,18,763956,219299,0,108,22.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-11-01,2,3,9,19,1,6,7,15,1,7,8,16,22,585992,96731,16,66,38.0
ca47ecd8,25,2022-05-01,2023-01-01,2023-12-01,2,5,18,30,3,3,6,23,3,7,11,21,38,3250140,689818,42,38,0.0
ca47ecd8,25,2022-05-01,2023-01-01,2024-01-01,3,2,10,20,2,5,0,11,2,5,5,12,0,0,119378,24,54,24.0
ca47ecd8,25,2022-05-01,2023-01-01,2024-02-01,1,1,14,20,2,4,5,18,2,5,7,14,24,1782456,241176,28,216,29.0
ca47ecd8,25,2022-05-01,2023-01-01,2024-03-01,2,6,8,21,4,1,0,9,6,3,4,13,29,1415838,337148,52,116,6.0
ca47ecd8,25,2022-05-01,2023-01-01,2024-04-01,1,2,1,5,2,3,4,10,4,7,6,17,6,164664,19626,34,12,27.0
ca47ecd8,25,2022-05-01,2023-01-01,2024-05-01,0,0,14,18,3,3,1,8,5,3,6,14,27,2599209,602638,28,243,17.0
ca47ecd8,25,2022-05-01,2023-01-01,2024-06-01,0,6,5,16,0,2,4,15,0,3,4,7,17,458983,79475,7,51,27.0
ca47ecd8,25,2022-05-01,2023-01-01,2024-07-01,0,5,16,26,0,0,8,23,1,4,9,14,27,347031,74455,14,54,21.0
ca83af7e,31,2019-12-01,2023-09-01,2023-01-01,2,6,18,30,1,4,1,15,3,4,4,11,33,2767281,761714,22,264,32.0
ca83af7e,31,2019-12-01,2023-09-01,2023-02-01,0,6,14,23,4,6,8,20,6,9,8,23,32,3191136,841272,0,64,27.0
ca83af7e,31,2019-12-01,2023-09-01,2023-03-01,1,3,16,24,2,1,4,22,2,1,4,7,27,2142477,636675,0,81,30.0
ca83af7e,31,2019-12-01,2023-09-01,2023-04-01,3,1,19,28,1,0,4,23,2,1,8,11,30,725880,161932,11,30,24.0
ca83af7e,31,2019-12-01,2023-09-01,2023-05-01,3,6,5,18,3,3,3,17,4,3,4,11,24,1747128,480778,44,0,20.0
ca83af7e,31,2019-12-01,2023-09-01,2023-06-01,2,5,8,17,3,1,8,14,4,3,12,19,20,543740,84332,19,100,18.0
ca83af7e,31,2019-12-01,2023-09-01,2023-07-01,1,3,4,11,3,0,4,9,3,0,5,8,18,711252,104975,8,54,18.0
ca83af7e,31,2019-12-01,2023-09-01,2023-08-01,1,0,14,17,2,3,3,9,4,6,7,17,18,1562274,236921,17,0,23.0
ca83af7e,31,2019-12-01,2023-09-01,2023-09-01,1,0,17,21,4,2,5,18,5,3,5,13,23,2270192,249411,0,161,29.0
ca83af7e,31,2019-12-01,2023-09-01,2023-10-01,1,6,12,22,1,0,8,15,1,0,12,13,29,2370605,706126,52,116,0.0
ca83af7e,31,2019-12-01,2023-09-01,2023-11-01,0,1,14,19,2,4,7,18,3,5,13,21,0,0,488855,42,154,17.0
ca83af7e,31,2019-12-01,2023-09-01,2023-12-01,1,1,7,13,4,3,9,17,5,4,9,18,17,966637,217476,18,136,10.0
ca83af7e,31,2019-12-01,2023-09-01,2024-01-01,0,4,0,8,3,1,7,12,5,2,8,15,10,248360,51682,45,10,26.0
ca83af7e,31,2019-12-01,2023-09-01,2024-02-01,0,0,17,18,0,6,1,10,0,10,6,16,26,2507596,340300,64,26,18.0
ca83af7e,31,2019-12-01,2023-09-01,2024-03-01,3,5,3,12,2,5,7,15,2,6,13,21,18,1336068,136295,42,36,22.0
ca83af7e,31,2019-12-01,2023-09-01,2024-04-01,0,5,13,21,3,3,3,19,3,4,8,15,22,1272194,263376,15,22,20.0
ca83af7e,31,2019-12-01,2023-09-01,2024-05-01,3,3,0,11,2,1,0,6,4,5,2,11,20,578260,76954,11,160,24.0
ca83af7e,31,2019-12-01,2023-09-01,2024-06-01,1,4,9,16,2,4,8,15,3,4,11,18,24,1523232,367117,54,96,28.0
ca83af7e,31,2019-12-01,2023-09-01,2024-07-01,3,0,18,25,0,4,2,10,1,4,4,9,28,583604,64848,0,196,13.0
cacadff9,50,2023-01-01,2023-04-01,2023-02-01,0,2,16,22,2,4,2,19,3,6,2,11,28,612248,69240,0,224,25.0
cacadff9,50,2023-01-01,2023-04-01,2023-03-01,2,0,17,22,0,2,2,9,1,3,8,12,25,1671200,279238,48,225,27.0
cacadff9,50,2023-01-01,2023-04-01,2023-04-01,2,4,16,25,0,6,1,13,0,9,2,11,27,2387502,393422,44,189,24.0
cacadff9,50,2023-01-01,2023-04-01,2023-05-01,3,4,6,16,4,0,4,15,5,0,6,11,24,1544304,237266,44,168,16.0
cacadff9,50,2023-01-01,2023-04-01,2023-06-01,2,2,0,7,4,2,7,14,4,6,10,20,16,1414256,235034,40,64,35.0
cacadff9,50,2023-01-01,2023-04-01,2023-07-01,2,4,17,26,2,2,5,10,3,6,9,18,35,41580,5778,36,210,10.0
cacadff9,50,2023-01-01,2023-04-01,2023-08-01,1,4,0,6,4,3,5,13,4,3,6,13,10,124470,25363,13,70,24.0
cacadff9,50,2023-01-01,2023-04-01,2023-09-01,0,3,13,20,2,5,9,18,4,8,15,27,24,1364616,318635,27,0,31.0
cacadff9,50,2023-01-01,2023-04-01,2023-10-01,2,6,14,26,2,1,3,24,3,5,4,12,31,2986385,469876,0,62,18.0
cacadff9,50,2023-01-01,2023-04-01,2023-11-01,1,5,4,12,0,5,3,10,0,6,8,14,18,502776,119234,0,90,0.0
cacadff9,50,2023-01-01,2023-04-01,2023-12-01,1,1,6,10,4,6,7,18,4,6,7,17,0,0,302367,0,120,24.0
cacadff9,50,2023-01-01,2023-04-01,2024-01-01,1,3,14,22,3,1,3,9,5,3,4,12,24,2322936,683520,0,120,23.0
cacadff9,50,2023-01-01,2023-04-01,2024-02-01,1,0,16,20,3,2,8,19,3,4,8,15,23,1834687,239054,30,138,29.0
cacadff9,50,2023-01-01,2023-04-01,2024-03-01,3,6,17,28,1,6,9,19,3,6,10,19,29,793904,130161,19,29,27.0
cacadff9,50,2023-01-01,2023-04-01,2024-04-01,1,6,13,25,1,5,3,12,1,9,3,13,27,2448036,564798,39,243,35.0
cacadff9,50,2023-01-01,2023-04-01,2024-05-01,3,2,19,27,0,4,5,25,2,5,5,12,35,746970,77935,48,280,24.0
cacadff9,50,2023-01-01,2023-04-01,2024-06-01,2,4,8,15,1,1,7,12,1,5,8,14,24,1573896,329555,42,168,27.0
cacadff9,50,2023-01-01,2023-04-01,2024-07-01,2,2,14,22,3,1,0,9,4,5,1,10,27,691281,141845,10,54,34.0
cb64180e,35,2024-05-01,2024-04-01,2024-06-01,1,5,2,9,0,6,9,16,1,10,10,21,14,552384,129030,21,14,31.0
cb64180e,35,2024-05-01,2024-04-01,2024-07-01,1,4,14,23,2,2,1,8,4,4,2,10,31,771807,92439,30,155,28.0
cbb419aa,49,2023-11-01,2024-02-01,2023-12-01,0,5,19,29,1,1,1,5,2,1,2,5,30,1051650,126346,20,60,30.0
